"","I_L_0","I_L_0.5","I_L_1","I_L_2","I_L_4","I_L_8","I_T_0","I_T_0.5","I_T_1","I_T_2","I_T_4","I_T_8","D_L_0","D_L_0.5","D_L_1","D_L_2","D_L_4","D_L_8","D_T_0","D_T_0.5","D_T_1","D_T_2","D_T_4","D_T_8"
"Cxcl1",7.45178937657547,17.6395233610207,139.071610255724,81.6041642467647,34.6128045611641,28.4612954625743,7.45178937657547,135.606123336279,95.8421631389575,11.7190036767721,6.87952877786884,1.79385885887663,8.98324975685799,26.031720387681,176.193243415512,196.225862762561,147.237733636617,76.6907612476183,8.98324975685799,148.454217854962,157.841596918685,71.6507276607021,23.7161186540074,13.6228978108692
"Cxcl10",0.40811137387976,2.53915924062381,54.9856423790146,29.5023723595721,13.940448179249,3.25892696136347,0.40811137387976,33.107034752033,36.5648424966742,7.52950230373972,1.42881169528282,0.0664392169954307,0.671141849207688,6.45839233311584,44.2463788641091,48.8159175463277,65.3604159260709,36.9411835868809,0.671141849207688,35.9465449400472,58.1999922185541,33.0497406517095,15.3448024078075,1.17639720580368
"Cxcl2",0.798881080786849,35.3720705126056,86.0735639918308,30.5796845292437,23.0800133695356,3.69345055621193,0.798881080786849,55.3787996680988,38.9271254078728,3.51792480054626,2.21399301129526,0.132878433990861,0.97549499485832,61.3581723422525,69.0380162759907,63.6756255905374,64.9310427664661,34.7808804531452,0.97549499485832,51.0668150440325,57.7914136425928,30.8700237194079,4.00511889784278,0.37178515056648
"Cxcl3",0.0300592082236222,0.079890032967421,0.65464347795762,1.21413419314619,2.20551246571825,0,0.0300592082236222,0.410911596614974,0.904151180910329,0.0703202796275354,0,0.0332196084977154,0.233673523037288,0.0987155141600772,1.02069120854257,2.05170908204505,3.14898928505073,2.59236376048287,0.233673523037288,0.0994672364508534,0.517910986311773,0.977631347143953,0.10421336728188,0
"Dot1l",93.5921792913197,86.5595942349367,187.098299572186,147.759030836362,85.4535978238065,97.767808840904,93.5921792913197,107.501189391324,191.305294681514,142.54710694046,101.046451092949,11.3611061062186,101.59987262999,81.0251603015003,154.690695626246,100.137238829759,108.099350066618,108.23118700016,101.59987262999,103.088493216355,167.649232790991,106.173097181439,105.383651751295,126.666579733487
"Dusp1",15.3197787604951,45.3351942080529,106.093401175438,14.4428202315187,13.2649886200415,26.288677488332,15.3197787604951,44.7038189491527,34.8039770066584,11.3035681061997,23.5198015469625,4.45142753869386,15.42596948021,45.0887024368,71.5455038402305,15.5820268323411,40.8016656387514,36.5091229601338,15.42596948021,42.9028665012766,33.9070407150193,13.5386876034253,36.4125305698402,28.3639183864084
"Dusp8",6.70493329670663,18.2496630512262,50.7619160563575,13.2523851971871,9.20209325624142,9.1249954918177,6.70493329670663,49.2170433541163,23.1556103849419,5.37372770982935,11.9343296204831,0.996588254931461,11.8448307758412,17.5192576064946,37.4988750055725,8.09648042338509,25.3005882010209,9.28930347506362,11.8448307758412,63.5602352390328,22.0163806864229,4.14359898974186,18.8107537218144,12.818285755632
"Egln3",2.6180405962731,3.01508135300679,9.93459989471833,13.9679792078932,7.48452082074549,4.99702134075731,2.6180405962731,26.9975156888602,14.5050311909402,3.9933708402823,1.78770868498944,0.0664392169954307,4.64133304356897,3.34039408428211,13.3270131729847,21.0071170000442,11.4717291154536,3.24045470060359,4.64133304356897,25.3020936227931,22.736987001005,16.4267767336267,4.45426459941605,2.72457956217384
"Egr1",20.4200208801427,93.3384124194254,176.559033484664,22.5540066378978,15.5330291517147,42.366050497725,20.4200208801427,136.71454321082,98.5696293178533,16.1290110838037,17.015985318047,5.11581970864816,46.5608366414961,96.8182010336959,157.879494158285,22.4466244941575,44.9751453113468,54.6556692835139,46.5608366414961,121.360604698803,68.4971068036734,19.3719927871041,44.1947681072019,59.2956609802742
"Egr2",1.95211388963169,12.522865974093,32.4033234408681,5.03788696009861,1.39147736055447,7.82142470727232,1.95211388963169,20.1082378031632,13.7532029577983,4.01066134902249,1.5787704116482,0.797270603945168,5.14659316384192,13.9048803586406,23.4287961720432,4.54086547581536,6.76583005076007,9.28930347506362,5.14659316384192,20.9643214837475,12.6886597686674,3.39949592979414,6.81349777571258,9.10320156293772
"Egr3",1.53764374512645,6.07619032751941,23.4704150848822,5.91230919691976,1.79849491313636,3.4761887587877,1.53764374512645,29.3813919711877,15.6365919499061,3.96314673880222,1.29064889031261,0.298976476479438,2.86672754476661,4.97850486961311,29.3362247799045,7.50748628637073,3.7788446828485,2.59236376048287,2.86672754476661,40.1004469487626,14.6659844201686,4.63877035855185,2.16157051921469,3.74698872623166
"Egr4",0.0300592082236222,0.190182914897721,1.81208771899338,0.0259323657967655,0,0,0.0300592082236222,0.838072453166857,0.863389197341225,0.374592022968199,0,0,0,0.123539861764639,0.583563241646861,0.0507584685682752,0.107954660769751,0,0,0.778747623415489,0.35811976313233,0.139088498914231,0.10421336728188,0
"ENSMUSG00000041481",10.199894866176,7.08148965169126,21.7251499214476,44.6500396298447,34.7108218649809,46.9285482436339,10.199894866176,23.9811014101194,27.6828036263447,30.4199678014344,8.72621701983414,1.12946668892232,13.0970588937186,13.0152218477059,23.924653186185,67.6811806922363,103.729416010964,112.551793267631,13.0970588937186,20.758158085097,32.2815562866807,54.2920619540085,64.5985780846164,18.4533374552629
"ENSMUSG00000073234",0.0300592082236222,0.057757482568503,0.815158719040276,0.239682981776295,0.239062683032367,0.434523594848462,0.0300592082236222,0.745329805762661,0.798790002177291,0.140640559255071,0.138162804970213,0.166098042488577,0.116836761518644,0.0817914218956127,0.395083642490194,0.521320975847178,0.656808099997944,1.08015156686786,0.116836761518644,0.93000775171866,1.31686710220899,0.617050125266489,0.921774189314046,0.0929462876416199
"ENSMUSG00000089726",11.4184452441145,8.98770823935902,14.0685435192753,22.635970204602,11.3929160601631,17.3809437939385,11.4184452441145,5.66842987057438,11.1120234984671,18.7959076497281,12.5661640883583,2.52469024582637,16.2112699728383,9.15680446629629,15.6931227625036,24.0058782949652,17.4275395805178,28.299971051938,16.2112699728383,7.4347652611476,24.6560756388686,25.4093564126276,22.1401994360936,10.3115033022788
"ENSMUSG00000090582",4.10712384822417,6.3467757296608,15.7080332655608,2.35448603587968,4.14869283907958,7.38690111242386,4.10712384822417,19.5755125396216,21.2915334033874,1.90827026613691,2.21060487952342,1.7274196418812,3.73877636859662,9.48780493989107,22.334832500065,2.36714590850665,4.10227710925055,10.3694550419315,3.73877636859662,13.3099953926315,9.42768216758712,3.4251981866378,3.45175982898764,6.0068368501974
"ENSMUSG00000097418",4.07128567836462,59.0712674512854,133.407715276806,189.366417272672,61.3717064757243,6.3005921253027,4.07128567836462,81.2806971243712,76.1427108838811,31.2126484639864,8.40270776431303,1.26234512291318,2.34230117698174,43.1065065839957,67.7296945715096,205.355110650632,88.89739155193,12.5297581756672,2.34230117698174,31.5649420306206,88.6322022862505,103.676316047574,16.5611159515407,4.147911097365
