"","time","normCnt.frac","sti","geno","gene","type","clust","v1"
"2703",0,0.0302053789276326,"lps","mt","Ccl1","Exp.","4",FALSE
"2704",0.5,0.0302053789276326,"lps","mt","Ccl1","Exp.","4",FALSE
"2705",1,0.0302053789276326,"lps","mt","Ccl1","Exp.","4",FALSE
"2706",2,0.225767640432032,"lps","mt","Ccl1","Exp.","4",FALSE
"2707",3,0.523337931540686,"lps","mt","Ccl1","Exp.","4",FALSE
"2708",5,1,"lps","mt","Ccl1","Exp.","4",FALSE
"2709",8,0.225393362119942,"lps","mt","Ccl1","Exp.","4",FALSE
"2710",0,0.0302053789276326,"tnf","mt","Ccl1","Exp.","4",FALSE
"2711",0.5,0.0302053789276326,"tnf","mt","Ccl1","Exp.","4",FALSE
"2712",1,0.0302053789276326,"tnf","mt","Ccl1","Exp.","4",FALSE
"2713",2,0.615210783563544,"tnf","mt","Ccl1","Exp.","4",FALSE
"2714",3,0.79879331380416,"tnf","mt","Ccl1","Exp.","4",FALSE
"2715",5,0.82796028712379,"tnf","mt","Ccl1","Exp.","4",FALSE
"2716",8,0.262158953262055,"tnf","mt","Ccl1","Exp.","4",FALSE
"2717",0,0.008797030769828,"lps","wt","Ccl2","Exp.","7",TRUE
"2718",0.5,0.0188421853560398,"lps","wt","Ccl2","Exp.","7",TRUE
"2719",1,0.0582229683945878,"lps","wt","Ccl2","Exp.","7",TRUE
"2720",2,0.806972622762841,"lps","wt","Ccl2","Exp.","7",TRUE
"2721",3,0.963379525165928,"lps","wt","Ccl2","Exp.","7",TRUE
"2722",5,1,"lps","wt","Ccl2","Exp.","7",TRUE
"2723",8,0.461895287442307,"lps","wt","Ccl2","Exp.","7",TRUE
"2724",0,0.008797030769828,"tnf","wt","Ccl2","Exp.","7",TRUE
"2725",0.5,0.103484575060764,"tnf","wt","Ccl2","Exp.","7",TRUE
"2726",1,0.318488799477189,"tnf","wt","Ccl2","Exp.","7",TRUE
"2727",2,0.433561271586685,"tnf","wt","Ccl2","Exp.","7",TRUE
"2728",3,0.197617323933881,"tnf","wt","Ccl2","Exp.","7",TRUE
"2729",5,0.108425187497698,"tnf","wt","Ccl2","Exp.","7",TRUE
"2730",8,0.0243640916083205,"tnf","wt","Ccl2","Exp.","7",TRUE
"2731",0,0.0499683595058591,"lps","mt","Ccl2","Exp.","7",TRUE
"2732",0.5,0.0687168214869002,"lps","mt","Ccl2","Exp.","7",TRUE
"2733",1,0.0908871000917562,"lps","mt","Ccl2","Exp.","7",TRUE
"2734",2,0.502266730051571,"lps","mt","Ccl2","Exp.","7",TRUE
"2735",3,0.853483199730819,"lps","mt","Ccl2","Exp.","7",TRUE
"2736",5,1,"lps","mt","Ccl2","Exp.","7",TRUE
"2737",8,0.180894310002067,"lps","mt","Ccl2","Exp.","7",TRUE
"2738",0,0.0499683595058591,"tnf","mt","Ccl2","Exp.","7",TRUE
"2739",0.5,0.101502472992757,"tnf","mt","Ccl2","Exp.","7",TRUE
"2740",1,0.237187686442369,"tnf","mt","Ccl2","Exp.","7",TRUE
"2741",2,0.729443016277386,"tnf","mt","Ccl2","Exp.","7",TRUE
"2742",3,0.808350100353664,"tnf","mt","Ccl2","Exp.","7",TRUE
"2743",5,0.384034740272549,"tnf","mt","Ccl2","Exp.","7",TRUE
"2744",8,0.0497635310867214,"tnf","mt","Ccl2","Exp.","7",TRUE
"2745",0,0.268902151255025,"lps","wt","Wnt11","Exp.","4",FALSE
"2746",0.5,0.2848052754565,"lps","wt","Wnt11","Exp.","4",FALSE
"2747",1,0.257370167466455,"lps","wt","Wnt11","Exp.","4",FALSE
"2748",2,0.499192763904334,"lps","wt","Wnt11","Exp.","4",FALSE
"2749",3,1,"lps","wt","Wnt11","Exp.","4",FALSE
"2750",5,0.929160884804237,"lps","wt","Wnt11","Exp.","4",FALSE
"2751",8,0.252425766900065,"lps","wt","Wnt11","Exp.","4",FALSE
"2752",0,0.268902151255025,"tnf","wt","Wnt11","Exp.","4",FALSE
"2753",0.5,0.232264621206984,"tnf","wt","Wnt11","Exp.","4",FALSE
"2754",1,0.276850636668922,"tnf","wt","Wnt11","Exp.","4",FALSE
"2755",2,0.436304658486744,"tnf","wt","Wnt11","Exp.","4",FALSE
"2756",3,0.578282398074327,"tnf","wt","Wnt11","Exp.","4",FALSE
"2757",5,0.452842642463966,"tnf","wt","Wnt11","Exp.","4",FALSE
"2758",8,0.246629653350815,"tnf","wt","Wnt11","Exp.","4",FALSE
"2759",0,0.215955724655036,"lps","mt","Wnt11","Exp.","4",FALSE
"2760",0.5,0.150384872574285,"lps","mt","Wnt11","Exp.","4",FALSE
"2761",1,0.139475493002034,"lps","mt","Wnt11","Exp.","4",FALSE
"2762",2,0.434372556720149,"lps","mt","Wnt11","Exp.","4",FALSE
"2763",3,0.667149222076762,"lps","mt","Wnt11","Exp.","4",FALSE
"2764",5,0.852618109889595,"lps","mt","Wnt11","Exp.","4",FALSE
"2765",8,0.327282206925128,"lps","mt","Wnt11","Exp.","4",FALSE
"2766",0,0.215955724655036,"tnf","mt","Wnt11","Exp.","4",FALSE
"2767",0.5,0.117136671182847,"tnf","mt","Wnt11","Exp.","4",FALSE
"2768",1,0.191980054493529,"tnf","mt","Wnt11","Exp.","4",FALSE
"2769",2,0.701829842691756,"tnf","mt","Wnt11","Exp.","4",FALSE
"2770",3,1,"tnf","mt","Wnt11","Exp.","4",FALSE
"2771",5,0.818734406852012,"tnf","mt","Wnt11","Exp.","4",FALSE
"2772",8,0.413374122831493,"tnf","mt","Wnt11","Exp.","4",FALSE
"2773",0,0.0338643566460094,"lps","wt","Ccl7","Exp.","7",TRUE
"2774",0.5,0.0753776947705145,"lps","wt","Ccl7","Exp.","7",TRUE
"2775",1,0.137672767358772,"lps","wt","Ccl7","Exp.","7",TRUE
"2776",2,0.832036403226187,"lps","wt","Ccl7","Exp.","7",TRUE
"2777",3,0.979372822657309,"lps","wt","Ccl7","Exp.","7",TRUE
"2778",5,1,"lps","wt","Ccl7","Exp.","7",TRUE
"2779",8,0.480641546863274,"lps","wt","Ccl7","Exp.","7",TRUE
"2780",0,0.0338643566460094,"tnf","wt","Ccl7","Exp.","7",TRUE
"2781",0.5,0.227746688031462,"tnf","wt","Ccl7","Exp.","7",TRUE
"2782",1,0.425698936249235,"tnf","wt","Ccl7","Exp.","7",TRUE
"2783",2,0.320287529365192,"tnf","wt","Ccl7","Exp.","7",TRUE
"2784",3,0.274485510020921,"tnf","wt","Ccl7","Exp.","7",TRUE
"2785",5,0.173712722402037,"tnf","wt","Ccl7","Exp.","7",TRUE
"2786",8,0.0869942413503329,"tnf","wt","Ccl7","Exp.","7",TRUE
"2787",0,0.132396144506313,"lps","mt","Ccl7","Exp.","7",TRUE
"2788",0.5,0.158945137009695,"lps","mt","Ccl7","Exp.","7",TRUE
"2789",1,0.193596411463803,"lps","mt","Ccl7","Exp.","7",TRUE
"2790",2,0.648533656816953,"lps","mt","Ccl7","Exp.","7",TRUE
"2791",3,1,"lps","mt","Ccl7","Exp.","7",TRUE
"2792",5,0.816151285656908,"lps","mt","Ccl7","Exp.","7",TRUE
"2793",8,0.219091975524643,"lps","mt","Ccl7","Exp.","7",TRUE
"2794",0,0.132396144506313,"tnf","mt","Ccl7","Exp.","7",TRUE
"2795",0.5,0.238229432897766,"tnf","mt","Ccl7","Exp.","7",TRUE
"2796",1,0.404731544258038,"tnf","mt","Ccl7","Exp.","7",TRUE
"2797",2,0.673132850472968,"tnf","mt","Ccl7","Exp.","7",TRUE
"2798",3,0.73844352801468,"tnf","mt","Ccl7","Exp.","7",TRUE
"2799",5,0.309942878609955,"tnf","mt","Ccl7","Exp.","7",TRUE
"2800",8,0.0653911687825289,"tnf","mt","Ccl7","Exp.","7",TRUE
"2801",0,0.0667234363436752,"lps","wt","Angptl4","Exp.","4",FALSE
"2802",0.5,0.144494443382334,"lps","wt","Angptl4","Exp.","4",FALSE
"2803",1,0.103425299641399,"lps","wt","Angptl4","Exp.","4",FALSE
"2804",2,0.271323464221869,"lps","wt","Angptl4","Exp.","4",FALSE
"2805",3,1,"lps","wt","Angptl4","Exp.","4",FALSE
"2806",5,0.520519300588053,"lps","wt","Angptl4","Exp.","4",FALSE
"2807",8,0.442840934263454,"lps","wt","Angptl4","Exp.","4",FALSE
"2808",0,0.0667234363436752,"tnf","wt","Angptl4","Exp.","4",FALSE
"2809",0.5,0.133141079011336,"tnf","wt","Angptl4","Exp.","4",FALSE
"2810",1,0.123409641768622,"tnf","wt","Angptl4","Exp.","4",FALSE
"2811",2,0.375029119547402,"tnf","wt","Angptl4","Exp.","4",FALSE
"2812",3,0.488411240743103,"tnf","wt","Angptl4","Exp.","4",FALSE
"2813",5,0.289995383722467,"tnf","wt","Angptl4","Exp.","4",FALSE
"2814",8,0.219991259815344,"tnf","wt","Angptl4","Exp.","4",FALSE
"2815",0,0.186901027506759,"lps","mt","Angptl4","Exp.","4",FALSE
"2816",0.5,0.275129985672549,"lps","mt","Angptl4","Exp.","4",FALSE
"2817",1,0.203714327506607,"lps","mt","Angptl4","Exp.","4",FALSE
"2818",2,0.44161829266742,"lps","mt","Angptl4","Exp.","4",FALSE
"2819",3,0.944470267673648,"lps","mt","Angptl4","Exp.","4",FALSE
"2820",5,1,"lps","mt","Angptl4","Exp.","4",FALSE
"2821",8,0.455805088416669,"lps","mt","Angptl4","Exp.","4",FALSE
"2822",0,0.186901027506759,"tnf","mt","Angptl4","Exp.","4",FALSE
"2823",0.5,0.232813119650312,"tnf","mt","Angptl4","Exp.","4",FALSE
"2824",1,0.287773694229556,"tnf","mt","Angptl4","Exp.","4",FALSE
"2825",2,0.542450851971032,"tnf","mt","Angptl4","Exp.","4",FALSE
"2826",3,0.870339058365297,"tnf","mt","Angptl4","Exp.","4",FALSE
"2827",5,0.676847835300082,"tnf","mt","Angptl4","Exp.","4",FALSE
"2828",8,0.257569271044539,"tnf","mt","Angptl4","Exp.","4",FALSE
"2829",0,0.0949762933578927,"lps","wt","Bdkrb2","Exp.","4",FALSE
"2830",0.5,0.0801289889297552,"lps","wt","Bdkrb2","Exp.","4",FALSE
"2831",1,0.115762601466997,"lps","wt","Bdkrb2","Exp.","4",FALSE
"2832",2,0.198291509850025,"lps","wt","Bdkrb2","Exp.","4",FALSE
"2833",3,1,"lps","wt","Bdkrb2","Exp.","4",FALSE
"2834",5,0.770313909275877,"lps","wt","Bdkrb2","Exp.","4",FALSE
"2835",8,0.154502975361923,"lps","wt","Bdkrb2","Exp.","4",FALSE
"2836",0,0.0949762933578927,"tnf","wt","Bdkrb2","Exp.","4",FALSE
"2837",0.5,0.0968505369635091,"tnf","wt","Bdkrb2","Exp.","4",FALSE
"2838",1,0.0645691559224363,"tnf","wt","Bdkrb2","Exp.","4",FALSE
"2839",2,0.246234655635185,"tnf","wt","Bdkrb2","Exp.","4",FALSE
"2840",3,0.313387694085768,"tnf","wt","Bdkrb2","Exp.","4",FALSE
"2841",5,0.182530652334305,"tnf","wt","Bdkrb2","Exp.","4",FALSE
"2842",8,0.101907423811048,"tnf","wt","Bdkrb2","Exp.","4",FALSE
"2843",0,0.178319135495537,"lps","mt","Bdkrb2","Exp.","4",FALSE
"2844",0.5,0.062262921404974,"lps","mt","Bdkrb2","Exp.","4",FALSE
"2845",1,0.113188011110988,"lps","mt","Bdkrb2","Exp.","4",FALSE
"2846",2,0.146652535452576,"lps","mt","Bdkrb2","Exp.","4",FALSE
"2847",3,1,"lps","mt","Bdkrb2","Exp.","4",FALSE
"2848",5,0.915645996933149,"lps","mt","Bdkrb2","Exp.","4",FALSE
"2849",8,0.319373116278877,"lps","mt","Bdkrb2","Exp.","4",FALSE
"2850",0,0.178319135495537,"tnf","mt","Bdkrb2","Exp.","4",FALSE
"2851",0.5,0.153019116386017,"tnf","mt","Bdkrb2","Exp.","4",FALSE
"2852",1,0.0826727865666041,"tnf","mt","Bdkrb2","Exp.","4",FALSE
"2853",2,0.430228199074151,"tnf","mt","Bdkrb2","Exp.","4",FALSE
"2854",3,0.78886933920787,"tnf","mt","Bdkrb2","Exp.","4",FALSE
"2855",5,0.864076605664598,"tnf","mt","Bdkrb2","Exp.","4",FALSE
"2856",8,0.189583140122912,"tnf","mt","Bdkrb2","Exp.","4",FALSE
"2857",0,0.0374922874305223,"lps","wt","Icam1","Exp.","2",FALSE
"2858",0.5,0.0470736892697034,"lps","wt","Icam1","Exp.","2",FALSE
"2859",1,0.0680163721859665,"lps","wt","Icam1","Exp.","2",FALSE
"2860",2,0.53453626522676,"lps","wt","Icam1","Exp.","2",FALSE
"2861",3,1,"lps","wt","Icam1","Exp.","2",FALSE
"2862",5,0.679043056230003,"lps","wt","Icam1","Exp.","2",FALSE
"2863",8,0.310725895207444,"lps","wt","Icam1","Exp.","2",FALSE
"2864",0,0.0374922874305223,"tnf","wt","Icam1","Exp.","2",FALSE
"2865",0.5,0.0569757282912454,"tnf","wt","Icam1","Exp.","2",FALSE
"2866",1,0.102173531172491,"tnf","wt","Icam1","Exp.","2",FALSE
"2867",2,0.386632276363517,"tnf","wt","Icam1","Exp.","2",FALSE
"2868",3,0.293469919644881,"tnf","wt","Icam1","Exp.","2",FALSE
"2869",5,0.118579137431163,"tnf","wt","Icam1","Exp.","2",FALSE
"2870",8,0.0549384270046356,"tnf","wt","Icam1","Exp.","2",FALSE
"2871",0,0.088170402345839,"lps","mt","Icam1","Exp.","2",FALSE
"2872",0.5,0.108455173408996,"lps","mt","Icam1","Exp.","2",FALSE
"2873",1,0.100002913674114,"lps","mt","Icam1","Exp.","2",FALSE
"2874",2,0.365055492715299,"lps","mt","Icam1","Exp.","2",FALSE
"2875",3,0.966127125767584,"lps","mt","Icam1","Exp.","2",FALSE
"2876",5,1,"lps","mt","Icam1","Exp.","2",FALSE
"2877",8,0.249208214348887,"lps","mt","Icam1","Exp.","2",FALSE
"2878",0,0.088170402345839,"tnf","mt","Icam1","Exp.","2",FALSE
"2879",0.5,0.101353849639328,"tnf","mt","Icam1","Exp.","2",FALSE
"2880",1,0.143638074914546,"tnf","mt","Icam1","Exp.","2",FALSE
"2881",2,0.624838886021109,"tnf","mt","Icam1","Exp.","2",FALSE
"2882",3,0.926572944966398,"tnf","mt","Icam1","Exp.","2",FALSE
"2883",5,0.59601704143607,"tnf","mt","Icam1","Exp.","2",FALSE
"2884",8,0.201772332334923,"tnf","mt","Icam1","Exp.","2",FALSE
"2885",0,0.176999413042756,"lps","wt","Nfkb1","Exp.","2",FALSE
"2886",0.5,0.168609651781057,"lps","wt","Nfkb1","Exp.","2",FALSE
"2887",1,0.176580978472833,"lps","wt","Nfkb1","Exp.","2",FALSE
"2888",2,0.498959157451705,"lps","wt","Nfkb1","Exp.","2",FALSE
"2889",3,1,"lps","wt","Nfkb1","Exp.","2",FALSE
"2890",5,0.69308505411064,"lps","wt","Nfkb1","Exp.","2",FALSE
"2891",8,0.346784547190111,"lps","wt","Nfkb1","Exp.","2",FALSE
"2892",0,0.176999413042756,"tnf","wt","Nfkb1","Exp.","2",FALSE
"2893",0.5,0.168811544881839,"tnf","wt","Nfkb1","Exp.","2",FALSE
"2894",1,0.17526288410383,"tnf","wt","Nfkb1","Exp.","2",FALSE
"2895",2,0.701891214363255,"tnf","wt","Nfkb1","Exp.","2",FALSE
"2896",3,0.518452413741064,"tnf","wt","Nfkb1","Exp.","2",FALSE
"2897",5,0.222107748938338,"tnf","wt","Nfkb1","Exp.","2",FALSE
"2898",8,0.190448383025904,"tnf","wt","Nfkb1","Exp.","2",FALSE
"2899",0,0.226287436839352,"lps","mt","Nfkb1","Exp.","2",FALSE
"2900",0.5,0.230290327066077,"lps","mt","Nfkb1","Exp.","2",FALSE
"2901",1,0.260354107741014,"lps","mt","Nfkb1","Exp.","2",FALSE
"2902",2,0.420215044467835,"lps","mt","Nfkb1","Exp.","2",FALSE
"2903",3,0.878848961386032,"lps","mt","Nfkb1","Exp.","2",FALSE
"2904",5,1,"lps","mt","Nfkb1","Exp.","2",FALSE
"2905",8,0.314741073656489,"lps","mt","Nfkb1","Exp.","2",FALSE
"2906",0,0.226287436839352,"tnf","mt","Nfkb1","Exp.","2",FALSE
"2907",0.5,0.229427628064032,"tnf","mt","Nfkb1","Exp.","2",FALSE
"2908",1,0.232991172328366,"tnf","mt","Nfkb1","Exp.","2",FALSE
"2909",2,0.636356802299706,"tnf","mt","Nfkb1","Exp.","2",FALSE
"2910",3,0.921203000780754,"tnf","mt","Nfkb1","Exp.","2",FALSE
"2911",5,0.546739370265063,"tnf","mt","Nfkb1","Exp.","2",FALSE
"2912",8,0.187948657427789,"tnf","mt","Nfkb1","Exp.","2",FALSE
"2913",0,0.110583748546129,"lps","wt","Nfkb2","Exp.","4",FALSE
"2914",0.5,0.121420508104627,"lps","wt","Nfkb2","Exp.","4",FALSE
"2915",1,0.118867700960937,"lps","wt","Nfkb2","Exp.","4",FALSE
"2916",2,0.58502238818845,"lps","wt","Nfkb2","Exp.","4",FALSE
"2917",3,1,"lps","wt","Nfkb2","Exp.","4",FALSE
"2918",5,0.777366939114705,"lps","wt","Nfkb2","Exp.","4",FALSE
"2919",8,0.418375021095263,"lps","wt","Nfkb2","Exp.","4",FALSE
"2920",0,0.110583748546129,"tnf","wt","Nfkb2","Exp.","4",FALSE
"2921",0.5,0.11832018126038,"tnf","wt","Nfkb2","Exp.","4",FALSE
"2922",1,0.168052901313196,"tnf","wt","Nfkb2","Exp.","4",FALSE
"2923",2,0.605379537846238,"tnf","wt","Nfkb2","Exp.","4",FALSE
"2924",3,0.466970422822347,"tnf","wt","Nfkb2","Exp.","4",FALSE
"2925",5,0.243038640080215,"tnf","wt","Nfkb2","Exp.","4",FALSE
"2926",8,0.14905396154408,"tnf","wt","Nfkb2","Exp.","4",FALSE
"2927",0,0.193965696718109,"lps","mt","Nfkb2","Exp.","4",FALSE
"2928",0.5,0.219797225046481,"lps","mt","Nfkb2","Exp.","4",FALSE
"2929",1,0.243454536207768,"lps","mt","Nfkb2","Exp.","4",FALSE
"2930",2,0.459504657929419,"lps","mt","Nfkb2","Exp.","4",FALSE
"2931",3,0.785878422247876,"lps","mt","Nfkb2","Exp.","4",FALSE
"2932",5,1,"lps","mt","Nfkb2","Exp.","4",FALSE
"2933",8,0.406063035241548,"lps","mt","Nfkb2","Exp.","4",FALSE
"2934",0,0.193965696718109,"tnf","mt","Nfkb2","Exp.","4",FALSE
"2935",0.5,0.215489770142509,"tnf","mt","Nfkb2","Exp.","4",FALSE
"2936",1,0.293958069379781,"tnf","mt","Nfkb2","Exp.","4",FALSE
"2937",2,0.641404646643633,"tnf","mt","Nfkb2","Exp.","4",FALSE
"2938",3,0.955482688828646,"tnf","mt","Nfkb2","Exp.","4",FALSE
"2939",5,0.807918798633526,"tnf","mt","Nfkb2","Exp.","4",FALSE
"2940",8,0.247577176063682,"tnf","mt","Nfkb2","Exp.","4",FALSE
"2941",0,0.0385311502283666,"lps","wt","Nfkbie","Exp.","2",FALSE
"2942",0.5,0.0460648330719937,"lps","wt","Nfkbie","Exp.","2",FALSE
"2943",1,0.0595731975891685,"lps","wt","Nfkbie","Exp.","2",FALSE
"2944",2,0.733891748468206,"lps","wt","Nfkbie","Exp.","2",FALSE
"2945",3,1,"lps","wt","Nfkbie","Exp.","2",FALSE
"2946",5,0.579183669685746,"lps","wt","Nfkbie","Exp.","2",FALSE
"2947",8,0.300866734932074,"lps","wt","Nfkbie","Exp.","2",FALSE
"2948",0,0.0385311502283666,"tnf","wt","Nfkbie","Exp.","2",FALSE
"2949",0.5,0.0508296238196515,"tnf","wt","Nfkbie","Exp.","2",FALSE
"2950",1,0.12888390396946,"tnf","wt","Nfkbie","Exp.","2",FALSE
"2951",2,0.612167191658911,"tnf","wt","Nfkbie","Exp.","2",FALSE
"2952",3,0.341195038612775,"tnf","wt","Nfkbie","Exp.","2",FALSE
"2953",5,0.131693222727124,"tnf","wt","Nfkbie","Exp.","2",FALSE
"2954",8,0.0575774033010733,"tnf","wt","Nfkbie","Exp.","2",FALSE
"2955",0,0.0847048799566043,"lps","mt","Nfkbie","Exp.","2",FALSE
"2956",0.5,0.0825918790087008,"lps","mt","Nfkbie","Exp.","2",FALSE
"2957",1,0.0802472515704728,"lps","mt","Nfkbie","Exp.","2",FALSE
"2958",2,0.466898947203849,"lps","mt","Nfkbie","Exp.","2",FALSE
"2959",3,0.866650737159272,"lps","mt","Nfkbie","Exp.","2",FALSE
"2960",5,0.614029077674518,"lps","mt","Nfkbie","Exp.","2",FALSE
"2961",8,0.158977560463327,"lps","mt","Nfkbie","Exp.","2",FALSE
"2962",0,0.0847048799566043,"tnf","mt","Nfkbie","Exp.","2",FALSE
"2963",0.5,0.0753753706580704,"tnf","mt","Nfkbie","Exp.","2",FALSE
"2964",1,0.132618570224825,"tnf","mt","Nfkbie","Exp.","2",FALSE
"2965",2,0.788761659158158,"tnf","mt","Nfkbie","Exp.","2",FALSE
"2966",3,1,"tnf","mt","Nfkbie","Exp.","2",FALSE
"2967",5,0.473570217045465,"tnf","mt","Nfkbie","Exp.","2",FALSE
"2968",8,0.0831455071111821,"tnf","mt","Nfkbie","Exp.","2",FALSE
"2969",0,0.107157773137599,"lps","wt","Rab11fip1","Exp.","2",FALSE
"2970",0.5,0.134506394889093,"lps","wt","Rab11fip1","Exp.","2",FALSE
"2971",1,0.125886416543756,"lps","wt","Rab11fip1","Exp.","2",FALSE
"2972",2,0.777785723341421,"lps","wt","Rab11fip1","Exp.","2",FALSE
"2973",3,1,"lps","wt","Rab11fip1","Exp.","2",FALSE
"2974",5,0.463108187359394,"lps","wt","Rab11fip1","Exp.","2",FALSE
"2975",8,0.186357695426884,"lps","wt","Rab11fip1","Exp.","2",FALSE
"2976",0,0.107157773137599,"tnf","wt","Rab11fip1","Exp.","2",FALSE
"2977",0.5,0.0993462896782761,"tnf","wt","Rab11fip1","Exp.","2",FALSE
"2978",1,0.125199744187014,"tnf","wt","Rab11fip1","Exp.","2",FALSE
"2979",2,0.290571358545592,"tnf","wt","Rab11fip1","Exp.","2",FALSE
"2980",3,0.19797761193017,"tnf","wt","Rab11fip1","Exp.","2",FALSE
"2981",5,0.164177868645866,"tnf","wt","Rab11fip1","Exp.","2",FALSE
"2982",8,0.12876511856696,"tnf","wt","Rab11fip1","Exp.","2",FALSE
"2983",0,0.186290811941354,"lps","mt","Rab11fip1","Exp.","2",FALSE
"2984",0.5,0.200054355927414,"lps","mt","Rab11fip1","Exp.","2",FALSE
"2985",1,0.212830365331721,"lps","mt","Rab11fip1","Exp.","2",FALSE
"2986",2,0.441883707190658,"lps","mt","Rab11fip1","Exp.","2",FALSE
"2987",3,1,"lps","mt","Rab11fip1","Exp.","2",FALSE
"2988",5,0.897119050091214,"lps","mt","Rab11fip1","Exp.","2",FALSE
"2989",8,0.401299040820011,"lps","mt","Rab11fip1","Exp.","2",FALSE
"2990",0,0.186290811941354,"tnf","mt","Rab11fip1","Exp.","2",FALSE
"2991",0.5,0.241584343183468,"tnf","mt","Rab11fip1","Exp.","2",FALSE
"2992",1,0.182209350416211,"tnf","mt","Rab11fip1","Exp.","2",FALSE
"2993",2,0.483762453028743,"tnf","mt","Rab11fip1","Exp.","2",FALSE
"2994",3,0.660104350872592,"tnf","mt","Rab11fip1","Exp.","2",FALSE
"2995",5,0.670314095715974,"tnf","mt","Rab11fip1","Exp.","2",FALSE
"2996",8,0.305619719901588,"tnf","mt","Rab11fip1","Exp.","2",FALSE
"2997",0,0.19046258495634,"lps","wt","Rhof","Exp.","2",FALSE
"2998",0.5,0.250818905186818,"lps","wt","Rhof","Exp.","2",FALSE
"2999",1,0.350183572224898,"lps","wt","Rhof","Exp.","2",FALSE
"3000",2,0.848036948810963,"lps","wt","Rhof","Exp.","2",FALSE
"3001",3,1,"lps","wt","Rhof","Exp.","2",FALSE
"3002",5,0.538116542105687,"lps","wt","Rhof","Exp.","2",FALSE
"3003",8,0.237849821892308,"lps","wt","Rhof","Exp.","2",FALSE
"3004",0,0.19046258495634,"tnf","wt","Rhof","Exp.","2",FALSE
"3005",0.5,0.288301879346259,"tnf","wt","Rhof","Exp.","2",FALSE
"3006",1,0.3335217234771,"tnf","wt","Rhof","Exp.","2",FALSE
"3007",2,0.449000394382197,"tnf","wt","Rhof","Exp.","2",FALSE
"3008",3,0.405105711381063,"tnf","wt","Rhof","Exp.","2",FALSE
"3009",5,0.152472923767872,"tnf","wt","Rhof","Exp.","2",FALSE
"3010",8,0.347790803312188,"tnf","wt","Rhof","Exp.","2",FALSE
"3011",0,0.2948108294814,"lps","mt","Rhof","Exp.","2",FALSE
"3012",0.5,0.397618781331107,"lps","mt","Rhof","Exp.","2",FALSE
"3013",1,0.284794176501345,"lps","mt","Rhof","Exp.","2",FALSE
"3014",2,0.523206711760117,"lps","mt","Rhof","Exp.","2",FALSE
"3015",3,1,"lps","mt","Rhof","Exp.","2",FALSE
"3016",5,0.624203057676521,"lps","mt","Rhof","Exp.","2",FALSE
"3017",8,0.235685335332264,"lps","mt","Rhof","Exp.","2",FALSE
"3018",0,0.2948108294814,"tnf","mt","Rhof","Exp.","2",FALSE
"3019",0.5,0.312100467144713,"tnf","mt","Rhof","Exp.","2",FALSE
"3020",1,0.41011111961448,"tnf","mt","Rhof","Exp.","2",FALSE
"3021",2,0.585243674290475,"tnf","mt","Rhof","Exp.","2",FALSE
"3022",3,0.908443263930883,"tnf","mt","Rhof","Exp.","2",FALSE
"3023",5,0.582629618877861,"tnf","mt","Rhof","Exp.","2",FALSE
"3024",8,0.227567260951358,"tnf","mt","Rhof","Exp.","2",FALSE
"3025",0,0.0452186250830086,"lps","wt","Ripk2","Exp.","2",FALSE
"3026",0.5,0.0426791360168579,"lps","wt","Ripk2","Exp.","2",FALSE
"3027",1,0.0538056944703432,"lps","wt","Ripk2","Exp.","2",FALSE
"3028",2,0.688444248020047,"lps","wt","Ripk2","Exp.","2",FALSE
"3029",3,1,"lps","wt","Ripk2","Exp.","2",FALSE
"3030",5,0.625269420961544,"lps","wt","Ripk2","Exp.","2",FALSE
"3031",8,0.226554390090206,"lps","wt","Ripk2","Exp.","2",FALSE
"3032",0,0.0452186250830086,"tnf","wt","Ripk2","Exp.","2",FALSE
"3033",0.5,0.0483176798730087,"tnf","wt","Ripk2","Exp.","2",FALSE
"3034",1,0.0643447958151203,"tnf","wt","Ripk2","Exp.","2",FALSE
"3035",2,0.599508052804652,"tnf","wt","Ripk2","Exp.","2",FALSE
"3036",3,0.288917233373311,"tnf","wt","Ripk2","Exp.","2",FALSE
"3037",5,0.0865360596020221,"tnf","wt","Ripk2","Exp.","2",FALSE
"3038",8,0.048189397622221,"tnf","wt","Ripk2","Exp.","2",FALSE
"3039",0,0.103232299125774,"lps","mt","Ripk2","Exp.","2",FALSE
"3040",0.5,0.12044971701747,"lps","mt","Ripk2","Exp.","2",FALSE
"3041",1,0.130309588219533,"lps","mt","Ripk2","Exp.","2",FALSE
"3042",2,0.316228557433233,"lps","mt","Ripk2","Exp.","2",FALSE
"3043",3,1,"lps","mt","Ripk2","Exp.","2",FALSE
"3044",5,0.674129778890566,"lps","mt","Ripk2","Exp.","2",FALSE
"3045",8,0.142647011518681,"lps","mt","Ripk2","Exp.","2",FALSE
"3046",0,0.103232299125774,"tnf","mt","Ripk2","Exp.","2",FALSE
"3047",0.5,0.126805811985044,"tnf","mt","Ripk2","Exp.","2",FALSE
"3048",1,0.126894461905207,"tnf","mt","Ripk2","Exp.","2",FALSE
"3049",2,0.497750990798632,"tnf","mt","Ripk2","Exp.","2",FALSE
"3050",3,0.762616540542942,"tnf","mt","Ripk2","Exp.","2",FALSE
"3051",5,0.352810399353351,"tnf","mt","Ripk2","Exp.","2",FALSE
"3052",8,0.125514344361239,"tnf","mt","Ripk2","Exp.","2",FALSE
